Vectorial	0.13931 0.04925 -0.15388 0.85625 -0.080199 0.30459 0.090354 0.18464 0.0038101 -0.061956 -0.24664 -0.4702 0.16626 -0.23129 0.078009 0.023636 -0.10183 0.14672 0.36002 -0.12499 -0.079578 0.0085646 -0.43512 -0.21387 -0.52002 -0.22226 -0.068566 0.28061 0.048558 -0.1133 -0.34096 -0.31943 -0.15939 -0.22306 0.44348 -0.42965 -0.20325 0.043254 0.23169 0.10235 0.54438 0.26752 0.25415 0.69224 0.089841 0.15254 0.31685 0.12293 -0.50047 0.27154 0.019367 0.074829 -0.11443 -0.16029 0.64276 0.69632 0.10337 0.00035982 0.069276 -0.8553 0.18701 -0.59282 -0.17589 0.16866 0.3049 -0.17162 -0.68351 -0.5834 0.18037 -0.26914 -0.30167 0.61601 0.34327 0.26297 -0.041737 -0.12411 0.17413 -0.23261 0.51824 0.35803 -0.52938 0.0018362 0.11399 -0.18713 0.36338 0.38798 0.25644 -0.29189 0.13754 0.080685 -0.15741 -0.0087531 -0.43042 -0.31466 0.14721 -0.59375 0.49355 0.012309 0.26558 0.22168
Convergence	-0.44531 -0.20045 0.56517 0.52189 -0.06444 -0.36606 0.085256 -0.56374 -0.38647 -0.04555 -0.079159 0.25086 -0.46291 -0.81939 1.1272 0.43308 0.11062 0.37748 0.50588 -0.43443 -0.4773 -0.090167 0.23467 -0.64932 0.25318 -0.6465 0.88495 -0.1416 -0.43554 -0.39588 -0.46507 0.70831 0.27249 -0.29395 1.0681 -0.21507 1.3109 0.093639 -0.35397 -0.88483 -0.49665 0.045686 0.038242 0.58736 -0.42434 -0.6304 0.64087 0.30264 -0.37492 0.4512 0.38851 0.069352 -0.0017248 0.12205 0.44847 -0.47096 0.76263 0.84919 0.78582 0.81395 0.097147 -0.44436 -1.2005 -0.19642 0.53267 0.61766 -0.86597 -0.51467 1.1579 -0.44877 -0.062976 -0.27451 0.019562 -1.0125 -0.12409 -0.39672 -0.1282 -0.35272 -0.08042 0.11338 0.25157 -0.0174 -0.28474 0.052759 -0.2901 0.16148 0.21316 -0.042692 0.0050689 0.0057007 -0.12918 0.48052 -0.48526 0.53573 -0.068598 -0.25443 0.31789 -0.51068 0.38394 0.89225
Checker	0.13002 -0.062391 0.58046 -0.18399 -0.74616 0.63478 0.46432 -0.11815 0.25898 0.30248 -0.245 -0.045527 1.0076 -0.043608 -0.50555 1.0073 0.95822 0.055028 1.189 -0.44188 -0.057352 -0.011269 0.093702 -0.25261 0.59569 -0.27962 -0.98209 -0.24204 -1.0558 -0.4108 0.161 0.39228 0.17442 0.44382 -0.72021 0.41543 0.24439 -0.51424 0.42077 -0.50747 -0.34845 0.45968 -0.43704 -0.37598 -0.59611 0.65289 0.61402 -0.58827 0.33339 0.29756 -0.29417 0.32461 -1.0895 0.37002 -0.018221 0.10755 -0.50583 0.81974 -0.25117 0.308 0.58341 -0.26924 -0.56347 0.24986 0.057725 -0.15313 0.1123 0.60496 0.18689 -0.063348 -1.2483 0.45495 -0.11297 0.30004 0.99238 0.42545 0.64721 -0.41539 -0.15112 -1.2521 -0.12764 -0.77641 -0.38456 -0.60931 -0.37977 0.40477 0.090544 -0.43562 -0.27412 0.58401 -0.42417 1.128 -0.052297 -0.11871 0.37636 0.076853 0.13866 0.37201 0.45978 -0.29341

hard	-0.66772 0.41389 0.38113 -0.37564 -0.31729 0.19133 -0.83947 -0.41901 0.10672 0.13503 0.53197 -0.51054 0.043485 0.061847 -0.19814 0.056875 0.0045427 -0.17317 -0.42174 0.45704 0.71308 0.37164 -0.10179 -0.12869 -0.0076241 0.38796 -0.49253 -0.92025 0.45588 0.26189 -0.054385 0.4415 -0.038343 0.018756 0.16545 0.085944 -0.21138 0.27351 0.5233 -0.31442 -0.385 -0.24025 0.26987 -0.67099 -0.77148 -0.59052 0.63294 -0.21252 0.26857 -0.58423 -0.044806 -0.28373 0.22562 1.2917 0.44927 -2.2907 0.17001 0.63641 1.8547 0.18364 0.099355 0.51836 -0.7271 0.11626 0.51418 -0.010208 0.67379 0.37475 -0.090641 -0.90926 -0.04207 0.26995 -0.24838 0.056224 -0.05224 0.10181 -0.39057 0.10691 0.13068 0.40385 0.88103 0.37684 -0.76743 -0.20197 -1.4304 -0.076619 0.067686 0.54507 -0.89556 -0.13005 0.037827 0.15397 -0.41244 0.26643 -0.329 -0.29211 -0.43782 0.016949 0.67447 0.37482
custom	-0.31087 0.10847 -0.37683 -0.15498 0.067629 0.51483 -0.12961 0.20613 -0.18302 0.5958 -0.27456 -0.6777 0.83911 0.18083 -0.12888 -0.0011012 0.53766 0.25641 -0.05653 -0.057914 -0.12095 -0.71607 0.52179 0.047985 0.3538 -0.62983 -0.36539 -0.44439 -0.50155 -0.29509 0.10394 0.53239 -0.97021 -0.42929 0.4849 0.39378 -0.046098 -0.38135 0.56292 -0.63272 0.25239 -0.19584 0.28577 -0.11754 -0.75971 -0.37521 -0.26974 -0.024494 0.40166 -0.57304 -0.047823 -0.058523 -0.20201 -0.10077 -0.15088 -1.0575 -0.15445 0.51353 1.4253 0.12637 0.57076 0.066687 0.48175 0.42108 -0.044866 -0.45031 0.041515 -0.52945 -0.24562 -0.69431 -0.40443 0.35819 0.37181 -0.22352 0.22271 0.48733 0.25204 0.3768 -0.28194 -0.07374 0.20933 -0.6224 0.34925 0.47865 -0.40876 0.66691 -0.090354 -1.0617 -0.20243 -0.10996 -0.12137 -0.16278 0.32156 -0.69853 0.11376 -0.68978 -0.79773 -0.63409 1.099 0.033683
stopping	0.28959 -0.54853 0.036215 0.63842 0.53244 0.33582 -0.35909 0.20471 0.30523 -0.175 0.36613 -0.12786 -0.14639 -0.32582 0.51998 -0.26046 -0.53754 -0.039105 -0.14385 0.00057652 0.25557 0.29089 -0.24826 -0.5051 0.3131 0.71146 -0.71412 -0.3878 0.59046 0.17532 -0.79466 -0.23236 0.21914 0.078958 0.028238 -0.77081 -0.4373 -0.59232 0.20561 0.37025 -0.25253 -0.0068804 0.27483 0.076266 -0.018044 0.20949 0.22397 -0.64862 -0.5701 -0.54214 0.56003 0.48305 -0.51414 1.1481 0.038525 -1.2375 -0.15491 0.10254 1.0376 -0.080048 -0.60724 -0.097151 0.1638 0.00088574 0.18497 0.60955 0.54351 -0.022405 -0.20852 0.10005 -0.64011 -1.0694 0.05893 -0.26915 0.35447 -0.035951 0.11508 0.29234 -0.27168 0.054349 0.59046 -0.12892 -0.56374 0.41104 -0.80646 0.19477 -0.070701 0.08163 -0.66118 0.092092 -0.4859 0.045872 -0.12868 -0.035865 -0.78836 -0.42263 -0.032096 0.44763 0.64712 0.20218
criteria	0.007656 -0.033538 0.49441 0.22812 -0.26458 -0.48881 -0.42681 -0.038711 -0.2215 0.46616 0.034296 -0.18527 -0.01172 -0.092746 0.21999 0.14244 0.9711 0.37186 -0.50465 -0.12203 -1.3508 -0.43244 -0.011427 -0.10834 -0.24117 -1.017 0.37882 -1.2105 -0.76983 -0.1188 -0.12586 0.2278 -0.12895 0.12818 0.53064 0.47297 1.0448 0.011977 -1.1142 -0.85936 -0.53332 0.052857 0.40374 0.71754 -0.22725 -0.061952 0.12154 -0.30806 -1.5482 -0.53349 0.60629 -0.82227 -0.26811 0.94819 -0.2144 -0.65892 0.94956 -0.12418 0.94555 0.45121 0.050643 0.13428 -0.41522 0.4113 0.83587 0.14181 -1.3249 0.042439 0.091815 -0.75836 -0.57365 -0.18094 -0.031398 0.1365 -0.070552 -0.1326 -0.75222 -0.73488 -0.18587 -0.89458 0.28135 -0.069818 -0.52522 -0.52665 -1.4085 0.090483 -0.19779 -0.0035889 -0.44831 0.76319 -1.2378 0.5603 -0.01803 0.1546 0.34553 0.81879 -0.11794 -0.20662 0.38527 0.56206
optimizer	-0.29685 0.59475 0.4746 -0.11835 0.32403 0.55505 -0.38546 -0.21587 0.32649 0.25272 0.068257 -0.28231 -0.52911 -0.63167 -0.4597 0.21272 -0.10645 0.61376 0.30194 0.042009 -0.8078 -0.99817 -0.83066 0.11206 0.32445 0.38881 -0.046723 1.0266 -0.10969 -0.18965 -0.52154 0.44481 -0.031531 0.20231 0.47604 -0.084718 -0.046969 -0.4448 0.32423 -0.57488 -0.29732 0.053794 -0.26884 -0.022808 0.0027875 0.044467 0.067046 0.017895 0.059348 0.27622 -0.43433 0.32963 0.18111 0.28053 0.21807 0.50126 0.12546 0.056736 -0.19987 -0.062615 -0.040405 -0.84336 0.23897 0.48912 -0.30108 0.17079 -0.21862 -0.48624 -0.081876 0.072206 0.11012 -0.024721 0.2956 0.79721 -0.14915 -0.32999 -0.22562 0.38877 0.013647 -0.25896 -0.13485 -0.36784 -0.0095646 -0.53729 0.67377 0.59344 0.80421 0.12066 -0.23098 0.12518 0.19044 0.72469 -0.51397 0.28001 0.57346 0.20433 0.061858 -0.22946 -0.1223 0.20217

