Bug	0.0 0.0 0.0 0.0 0.5714285714285714
ASTNode	0.9393939393939394 0.9137931034482758 0.881578947368421 0.0 0.0
ASTRewrite	0.6060606060606061 0.896551724137931 0.9736842105263158 0.0 0.0
Refactoring	0.5757575757575757 0.6551724137931034 0.0 0.0 0.6428571428571428
SurroundWithTests	0.6666666666666667 0.7413793103448276 0.17105263157894735 0.75 0.7857142857142857
Context	0.0 0.7241379310344828 0.0 0.0 0.0
Java	0.36363636363636365 0.6896551724137931 0.8026315789473684 0.0 0.0
IWorkspaceRunnable	0.06060606060606055 0.0 0.5394736842105263 0.0 0.0
AST	0.0 0.0 0.32894736842105265 0.0 0.0
Surround	0.8181818181818181 0.7931034482758621 0.9473684210526316 1.0 0.9285714285714286
failures	0.0 0.6206896551724138 0.0 0.0 0.3571428571428571
Text	0.0 0.0 0.5263157894736843 0.0 0.0
Thread	0.0 0.31034482758620685 0.0 0.0 0.0
Lock	0.0 0.10344827586206895 0.513157894736842 0.0 0.0
Runnable	0.4242424242424242 0.0 0.0 0.0 0.0
initialize	0.0 0.0 0.5 0.0 0.0
open	0.0 0.0 0.9342105263157895 0.0 0.0
SelectionAwareSourceRangeComputer	0.0 0.3620689655172413 0.48684210526315785 0.0 0.0
Types	0.0 0.0 0.9210526315789473 0.0 0.0
Ranges	0.0 0.0 0.4736842105263158 0.0 0.0
HashMap	0.0 0.0 0.9078947368421053 0.0 0.0
Unit	0.6363636363636364 0.9655172413793104 0.0 0.0 0.0
BufferManager	0.0 0.4482758620689655 0.2763157894736842 0.0 0.0
ParagraphListRewriter	0.0 0.15517241379310343 0.8947368421052632 0.0 0.0
Test	0.7575757575757576 0.8448275862068966 0.23684210526315785 0.375 1.0
executeOperation	0.0 0.0 0.9868421052631579 0.0 0.0
create	0.0 0.0 0.4605263157894737 0.0 0.0
List	0.48484848484848486 0.0 0.0 0.0 0.0
buffer	0.0 0.5517241379310345 0.0 0.0 0.0
test	0.8787878787878788 0.7586206896551724 0.8421052631578947 0.625 0.7142857142857143
IScheduling	0.0 0.0 0.4473684210526315 0.0 0.0
Range	0.0 0.3275862068965517 0.4342105263157895 0.0 0.0
rewriteList	0.0 0.0 0.3157894736842105 0.0 0.0
getChildren	0.0 0.0 0.42105263157894735 0.0 0.0
JavaElement	0.12121212121212122 0.27586206896551724 0.7894736842105263 0.0 0.0
Rewrite	0.1515151515151515 0.0 0.0 0.0 0.0
testAlreadyCaught	0.0 0.0 0.26315789473684215 0.125 0.0
Block	0.0 0.48275862068965514 0.0 0.0 0.0
testRuntimeException	0.0 0.03448275862068961 0.0 0.0 0.0
BufferCache	0.0 0.1724137931034483 0.8552631578947368 0.0 0.0
Cache	0.0 0.3448275862068966 0.0 0.0 0.0
getAllTypes	0.0 0.0 0.1578947368421053 0.0 0.0
Element	0.4545454545454546 0.603448275862069 0.052631578947368474 0.0 0.0
Operation	0.5151515151515151 0.6724137931034483 0.013157894736842146 0.0 0.0
Tests	0.2727272727272727 0.4655172413793104 0.9605263157894737 0.875 0.8571428571428572
Source	0.0 0.5862068965517242 0.0 0.0 0.0
Monitor	0.0 0.8620689655172413 0.0 0.0 0.0
Batch	0.0 0.0 0.03947368421052633 0.0 0.0
Children	0.0 0.0 0.4078947368421053 0.0 0.0
Buffers	0.0 0.0 0.3026315789473685 0.0 0.0
RunnableLock	0.0 0.08620689655172409 0.39473684210526316 0.0 0.0
perform	0.0 0.0 0.0 0.0 0.5
openWhenClosed	0.0 0.0 0.14473684210526316 0.0 0.0
Change	0.0 0.017241379310344862 0.0 0.0 0.0
Info	0.0 0.2586206896551724 0.0 0.0 0.0
int	0.8484848484848485 0.9310344827586207 0.0 0.0 0.1428571428571429
Exception	0.0 0.4137931034482759 0.0 0.0 0.0
Paragraph	0.0 0.0 0.13157894736842102 0.0 0.0
ICompilation	0.0 0.2931034482758621 0.381578947368421 0.0 0.0
boolean	0.0 0.06896551724137934 0.0 0.0 0.0
Aware	0.0 0.39655172413793105 0.0 0.0 0.0
build	0.0 0.0 0.368421052631579 0.0 0.0
Closed	0.0 0.0 0.11842105263157898 0.0 0.0
Rewriter	0.0 0.0 0.7763157894736842 0.0 0.0
getTypes	0.0 0.0 0.10526315789473684 0.0 0.0
Workspace	0.0 0.0 0.35526315789473684 0.0 0.0
